date,unix time 2020,ap wifi name,rssi,filed1,filed2
25.07.2020 12:28:15,17843295,apzuzu6_EXT2,-39,3,4
25.07.2020 12:28:15,17843295,apzuzu6_EXT,-71,3,4
25.07.2020 12:28:15,17843295,apzuzu6,-74,3,4
25.07.2020 12:28:15,17843295,UPC Wi-Free,-87,5,1
25.07.2020 12:28:15,17843295,UPC578B7A3,-89,4,1
25.07.2020 12:28:15,17843295,UPC Wi-Free,-93,5,11
25.07.2020 12:28:15,17843295,UPC Wi-Free,-94,5,1
25.07.2020 12:28:15,17843295,UPCF2C6A3A,-95,4,11
25.07.2020 12:28:23,17843303,apzuzu6_EXT2,-49,3,4
25.07.2020 12:28:23,17843303,apzuzu6_EXT3,-60,4,4
25.07.2020 12:28:23,17843303,apzuzu6_EXT,-72,3,4
25.07.2020 12:28:23,17843303,apzuzu6,-73,3,4
25.07.2020 12:28:23,17843303,UPC Wi-Free,-86,5,1
25.07.2020 12:28:23,17843303,UPCF2C6A3A,-87,4,11
25.07.2020 12:28:23,17843303,UPC Wi-Free,-88,5,11
25.07.2020 12:28:23,17843303,UPC Wi-Free,-89,5,11
25.07.2020 12:28:23,17843303,UPCC81FA2A,-89,4,1
25.07.2020 12:28:23,17843303,RCProductions-EXT,-90,4,13
25.07.2020 12:28:23,17843303,RCProductions-EXT pour Ariane,-90,4,13
25.07.2020 12:28:23,17843303,mhj-86336,-91,3,1
25.07.2020 12:28:23,17843303,RCProductions-EXT pour Yasmine,-91,4,13
25.07.2020 12:28:23,17843303,UPC17E648D,-92,4,11
25.07.2020 12:28:23,17843303,UPC Wi-Free,-93,5,1
25.07.2020 12:28:31,17843311,apzuzu6_EXT2,-39,3,4
25.07.2020 12:28:31,17843311,apzuzu6_EXT3,-65,4,4
25.07.2020 12:28:31,17843311,apzuzu6_EXT,-66,3,4
25.07.2020 12:28:31,17843311,apzuzu6,-75,3,4
25.07.2020 12:28:31,17843311,RCProductions-EXT,-88,4,13
25.07.2020 12:28:31,17843311,RCProductions-EXT pour Ariane,-88,4,13
25.07.2020 12:28:31,17843311,RCProductions-EXT pour Yasmine,-88,4,13
25.07.2020 12:28:31,17843311,UPC Wi-Free,-90,5,1
25.07.2020 12:28:31,17843311,UPC Wi-Free,-91,5,1
25.07.2020 12:28:31,17843311,UPCC81FA2A,-91,4,1
25.07.2020 12:28:31,17843311,UPC Wi-Free,-92,5,11
25.07.2020 12:28:31,17843311,UPCA8BF168,-92,4,6
25.07.2020 12:28:31,17843311,UPC17E648D,-93,4,11
25.07.2020 12:28:31,17843311,UPC578B7A3,-93,4,1
25.07.2020 12:28:31,17843311,UPC Wi-Free,-94,5,1
25.07.2020 12:28:39,17843319,apzuzu6_EXT2,-48,3,4
25.07.2020 12:28:39,17843319,apzuzu6_EXT3,-57,4,4
25.07.2020 12:28:39,17843319,apzuzu6,-71,3,4
25.07.2020 12:28:39,17843319,apzuzu6_EXT,-72,3,4
25.07.2020 12:28:39,17843319,UPC Wi-Free,-88,5,1
25.07.2020 12:28:39,17843319,UPC Wi-Free,-88,5,11
25.07.2020 12:28:39,17843319,UPCC81FA2A,-89,4,1
25.07.2020 12:28:39,17843319,UPC578B7A3,-90,4,1
25.07.2020 12:28:39,17843319,RCProductions-EXT pour Yasmine,-91,4,13
25.07.2020 12:28:39,17843319,RCProductions-EXT,-92,4,13
25.07.2020 12:28:39,17843319,UPC Wi-Free,-92,5,11
25.07.2020 12:28:39,17843319,UPC17E648D,-92,4,11
25.07.2020 12:28:39,17843319,RCProductions-EXT pour Ariane,-93,4,13
25.07.2020 12:28:47,17843327,apzuzu6_EXT2,-50,3,4
25.07.2020 12:28:47,17843327,apzuzu6_EXT3,-57,4,4
25.07.2020 12:28:47,17843327,apzuzu6,-71,3,4
25.07.2020 12:28:47,17843327,apzuzu6_EXT,-71,3,4
25.07.2020 12:28:47,17843327,UPC72E5C4E_EXT,-86,4,6
25.07.2020 12:28:47,17843327,UPC Wi-Free,-87,5,11
25.07.2020 12:28:47,17843327,UPC578B7A3,-87,4,1
25.07.2020 12:28:47,17843327,UPCF2C6A3A,-87,4,11
25.07.2020 12:28:47,17843327,RCProductions-EXT pour Ariane,-89,4,13
25.07.2020 12:28:47,17843327,UPC Wi-Free,-89,5,6
25.07.2020 12:28:47,17843327,UPCA8BF168,-90,4,6
25.07.2020 12:28:47,17843327,UPC17E648D,-92,4,11
25.07.2020 12:28:47,17843327,UPCC81FA2A,-92,4,1
25.07.2020 12:28:47,17843327,RCProductions-EXT,-93,4,13
25.07.2020 12:28:47,17843327,RCProductions-EXT pour Yasmine,-93,4,13
25.07.2020 12:28:55,17843335,apzuzu6_EXT2,-41,3,4
25.07.2020 12:28:55,17843335,apzuzu6_EXT3,-59,4,4
25.07.2020 12:28:55,17843335,apzuzu6_EXT,-70,3,4
25.07.2020 12:28:55,17843335,apzuzu6,-80,3,4
25.07.2020 12:28:55,17843335,UPC Wi-Free,-88,5,11
25.07.2020 12:28:55,17843335,UPC17E648D,-90,4,11
25.07.2020 12:28:55,17843335,UPC578B7A3,-90,4,1
25.07.2020 12:28:55,17843335,UPC Wi-Free,-91,5,11
25.07.2020 12:28:55,17843335,UPC Wi-Free,-91,5,1
25.07.2020 12:28:55,17843335,UPC Wi-Free,-91,5,1
25.07.2020 12:28:55,17843335,UPCA8BF168,-91,4,6
25.07.2020 12:28:55,17843335,UPC2203812,-92,4,1
25.07.2020 12:29:03,17843343,apzuzu6_EXT2,-50,3,4
25.07.2020 12:29:03,17843343,apzuzu6_EXT,-56,3,4
25.07.2020 12:29:03,17843343,apzuzu6_EXT3,-56,4,4
25.07.2020 12:29:03,17843343,apzuzu6,-77,3,4
25.07.2020 12:29:03,17843343,UPC578B7A3,-85,4,1
25.07.2020 12:29:03,17843343,UPCF2C6A3A,-86,4,11
25.07.2020 12:29:03,17843343,UPC Wi-Free,-88,5,1
25.07.2020 12:29:03,17843343,UPC Wi-Free,-88,5,11
25.07.2020 12:29:03,17843343,UPC72E5C4E_EXT,-88,4,6
25.07.2020 12:29:03,17843343,RCProductions-EXT pour Yasmine,-89,4,13
25.07.2020 12:29:03,17843343,UPC Wi-Free,-89,5,1
25.07.2020 12:29:03,17843343,UPC17E648D,-90,4,11
25.07.2020 12:29:03,17843343,UPCC81FA2A,-90,4,1
25.07.2020 12:29:03,17843343,RCProductions-EXT,-93,4,13
25.07.2020 12:29:03,17843343,RCProductions-EXT pour Ariane,-93,4,13
25.07.2020 12:29:03,17843343,UPC Wi-Free,-93,5,11
25.07.2020 12:29:11,17843351,apzuzu6_EXT2,-50,3,4
25.07.2020 12:29:11,17843351,apzuzu6_EXT3,-57,4,4
25.07.2020 12:29:11,17843351,apzuzu6_EXT,-68,3,4
25.07.2020 12:29:11,17843351,apzuzu6,-71,3,4
25.07.2020 12:29:11,17843351,UPCF2C6A3A,-87,4,11
25.07.2020 12:29:11,17843351,UPC Wi-Free,-88,5,1
25.07.2020 12:29:11,17843351,UPC2203812,-88,4,1
25.07.2020 12:29:11,17843351,UPCC81FA2A,-89,4,1
25.07.2020 12:29:11,17843351,UPC Wi-Free,-90,5,11
25.07.2020 12:29:11,17843351,UPC17E648D,-91,4,11
25.07.2020 12:29:11,17843351,RCProductions-EXT pour Yasmine,-92,4,13
25.07.2020 12:29:11,17843351,UPC Wi-Free,-92,5,11
25.07.2020 12:29:11,17843351,UPCA8BF168,-92,4,6
25.07.2020 12:29:11,17843351,UPC Wi-Free,-93,5,1
25.07.2020 12:29:19,17843359,apzuzu6_EXT2,-39,3,4
25.07.2020 12:29:19,17843359,apzuzu6_EXT3,-57,4,4
25.07.2020 12:29:19,17843359,apzuzu6_EXT,-63,3,4
25.07.2020 12:29:19,17843359,apzuzu6,-71,3,4
25.07.2020 12:29:19,17843359,UPC Wi-Free,-87,5,11
25.07.2020 12:29:19,17843359,UPC578B7A3,-89,4,1
25.07.2020 12:29:19,17843359,UPCF2C6A3A,-89,4,11
25.07.2020 12:29:19,17843359,UPC2203812,-90,4,1
25.07.2020 12:29:19,17843359,UPC72E5C4E_EXT,-92,4,6
25.07.2020 12:29:19,17843359,RCProductions-EXT pour Yasmine,-93,4,13
25.07.2020 12:29:19,17843359,UPC Wi-Free,-93,5,11
25.07.2020 12:29:19,17843359,UPC17E648D,-93,4,11
25.07.2020 12:29:26,17843366,UPC Wi-Free,-90,5,11
25.07.2020 12:29:27,17843367,apzuzu6_EXT2,-50,3,4
25.07.2020 12:29:27,17843367,apzuzu6_EXT3,-58,4,4
25.07.2020 12:29:27,17843367,apzuzu6_EXT,-67,3,4
25.07.2020 12:29:27,17843367,apzuzu6,-71,3,4
25.07.2020 12:29:27,17843367,UPC Wi-Free,-86,5,11
25.07.2020 12:29:27,17843367,UPC578B7A3,-87,4,1
25.07.2020 12:29:27,17843367,UPCC81FA2A,-88,4,1
25.07.2020 12:29:27,17843367,UPCF2C6A3A,-89,4,11
25.07.2020 12:29:27,17843367,RCProductions-EXT pour Ariane,-90,4,13
25.07.2020 12:29:27,17843367,UPC2203812,-90,4,1
25.07.2020 12:29:27,17843367,RCProductions-EXT,-91,4,13
25.07.2020 12:29:27,17843367,RCProductions-EXT pour Yasmine,-91,4,13
25.07.2020 12:29:27,17843367,UPC Wi-Free,-91,5,1
25.07.2020 12:29:27,17843367,mhj-86336,-92,3,1
25.07.2020 12:29:27,17843367,UPC17E648D,-93,4,11
25.07.2020 12:29:27,17843367,UPC Wi-Free,-94,5,1
25.07.2020 12:29:35,17843375,apzuzu6_EXT2,-49,3,4
25.07.2020 12:29:35,17843375,apzuzu6_EXT3,-58,4,4
25.07.2020 12:29:35,17843375,apzuzu6_EXT,-68,3,4
25.07.2020 12:29:35,17843375,apzuzu6,-71,3,4
25.07.2020 12:29:35,17843375,UPC578B7A3,-89,4,1
25.07.2020 12:29:35,17843375,UPC Wi-Free,-91,5,11
25.07.2020 12:29:35,17843375,UPCC81FA2A,-91,4,1
25.07.2020 12:29:35,17843375,UPC17E648D,-92,4,11
25.07.2020 12:29:35,17843375,mhj-86336,-93,3,1
25.07.2020 12:29:42,17843382,apzuzu6_EXT3,-57,4,4
25.07.2020 12:29:42,17843382,apzuzu6_EXT,-67,3,4
25.07.2020 12:29:42,17843382,apzuzu6,-70,3,4
25.07.2020 12:29:42,17843382,UPC Wi-Free,-88,5,1
25.07.2020 12:29:42,17843382,UPCC81FA2A,-88,4,1
25.07.2020 12:29:42,17843382,UPC Wi-Free,-92,5,11
25.07.2020 12:29:43,17843383,apzuzu6_EXT2,-48,3,4
25.07.2020 12:29:43,17843383,UPCF2C6A3A,-89,4,11
25.07.2020 12:29:43,17843383,UPC578B7A3,-90,4,1
25.07.2020 12:29:43,17843383,RCProductions-EXT,-91,4,13
25.07.2020 12:29:43,17843383,RCProductions-EXT pour Yasmine,-91,4,13
25.07.2020 12:29:43,17843383,RCProductions-EXT pour Ariane,-94,4,13
25.07.2020 12:29:43,17843383,UPC17E648D,-94,4,11
25.07.2020 12:29:50,17843390,apzuzu6_EXT2,-39,3,4
25.07.2020 12:29:50,17843390,apzuzu6_EXT3,-58,4,4
25.07.2020 12:29:50,17843390,apzuzu6_EXT,-72,3,4
25.07.2020 12:29:50,17843390,apzuzu6,-78,3,4
25.07.2020 12:29:50,17843390,UPC Wi-Free,-86,5,11
25.07.2020 12:29:50,17843390,UPC578B7A3,-87,4,1
25.07.2020 12:29:50,17843390,UPCF2C6A3A,-88,4,11
25.07.2020 12:29:50,17843390,UPC72E5C4E_EXT,-89,4,6
25.07.2020 12:29:50,17843390,UPC17E648D,-91,4,11
25.07.2020 12:29:58,17843398,apzuzu6_EXT2,-50,3,4
25.07.2020 12:29:58,17843398,apzuzu6_EXT3,-58,4,4
25.07.2020 12:29:58,17843398,apzuzu6_EXT,-60,3,4
25.07.2020 12:29:58,17843398,apzuzu6,-76,3,4
25.07.2020 12:29:58,17843398,UPC578B7A3,-86,4,1
25.07.2020 12:29:58,17843398,UPC Wi-Free,-88,5,11
25.07.2020 12:29:58,17843398,UPCF2C6A3A,-88,4,11
25.07.2020 12:29:58,17843398,UPC Wi-Free,-90,5,1
25.07.2020 12:29:58,17843398,UPCC81FA2A,-91,4,1
25.07.2020 12:29:58,17843398,mhj-86336,-92,3,1
25.07.2020 12:29:58,17843398,UPC Wi-Free,-93,5,11
25.07.2020 12:30:06,17843406,apzuzu6_EXT2,-48,3,4
25.07.2020 12:30:06,17843406,apzuzu6_EXT3,-58,4,4
25.07.2020 12:30:06,17843406,apzuzu6_EXT,-67,3,4
25.07.2020 12:30:06,17843406,apzuzu6,-76,3,4
25.07.2020 12:30:06,17843406,UPC Wi-Free,-87,5,11
25.07.2020 12:30:06,17843406,UPCF2C6A3A,-87,4,11
25.07.2020 12:30:06,17843406,UPC Wi-Free,-89,5,1
25.07.2020 12:30:06,17843406,UPCC81FA2A,-89,4,1
25.07.2020 12:30:06,17843406,UPC Wi-Free,-91,5,11
25.07.2020 12:30:14,17843414,apzuzu6_EXT2,-39,3,4
25.07.2020 12:30:14,17843414,apzuzu6_EXT3,-58,4,4
25.07.2020 12:30:14,17843414,apzuzu6,-70,3,4
25.07.2020 12:30:14,17843414,apzuzu6_EXT,-71,3,4
25.07.2020 12:30:14,17843414,UPC Wi-Free,-87,5,1
25.07.2020 12:30:14,17843414,UPC72E5C4E_EXT,-87,4,6
25.07.2020 12:30:14,17843414,UPCC81FA2A,-87,4,1
25.07.2020 12:30:14,17843414,RCProductions-EXT,-90,4,13
25.07.2020 12:30:14,17843414,UPC17E648D,-90,4,11
25.07.2020 12:30:14,17843414,RCProductions-EXT pour Ariane,-91,4,13
25.07.2020 12:30:14,17843414,RCProductions-EXT pour Yasmine,-91,4,13
25.07.2020 12:30:14,17843414,UPC Wi-Free,-91,5,11
25.07.2020 12:30:14,17843414,UPCF2C6A3A,-91,4,11
25.07.2020 12:30:14,17843414,UPC Wi-Free,-92,5,11
25.07.2020 12:30:22,17843422,apzuzu6_EXT2,-40,3,4
25.07.2020 12:30:22,17843422,apzuzu6_EXT3,-59,4,4
25.07.2020 12:30:22,17843422,apzuzu6_EXT,-69,3,4
25.07.2020 12:30:22,17843422,apzuzu6,-78,3,4
25.07.2020 12:30:22,17843422,UPC Wi-Free,-86,5,11
25.07.2020 12:30:22,17843422,UPC72E5C4E_EXT,-86,4,6
25.07.2020 12:30:22,17843422,UPC Wi-Free,-87,5,1
25.07.2020 12:30:22,17843422,UPCF2C6A3A,-88,4,11
25.07.2020 12:30:22,17843422,RCProductions-EXT,-90,4,13
25.07.2020 12:30:22,17843422,UPCC81FA2A,-90,4,1
25.07.2020 12:30:22,17843422,RCProductions-EXT pour Yasmine,-92,4,13
25.07.2020 12:30:22,17843422,UPC17E648D,-92,4,11
25.07.2020 12:30:22,17843422,RCProductions-EXT pour Ariane,-93,4,13
25.07.2020 12:30:30,17843430,apzuzu6_EXT2,-43,3,4
25.07.2020 12:30:30,17843430,apzuzu6_EXT3,-58,4,4
25.07.2020 12:30:30,17843430,apzuzu6_EXT,-69,3,4
25.07.2020 12:30:30,17843430,apzuzu6,-71,3,4
25.07.2020 12:30:30,17843430,UPCF2C6A3A,-84,4,11
25.07.2020 12:30:30,17843430,UPC Wi-Free,-87,5,1
25.07.2020 12:30:30,17843430,UPCC81FA2A,-87,4,1
25.07.2020 12:30:30,17843430,UPC Wi-Free,-88,5,11
25.07.2020 12:30:30,17843430,UPC578B7A3,-89,4,1
25.07.2020 12:30:30,17843430,RCProductions-EXT,-92,4,13
25.07.2020 12:30:30,17843430,mhj-86336,-94,3,1
25.07.2020 12:30:38,17843438,apzuzu6_EXT2,-41,3,4
25.07.2020 12:30:38,17843438,apzuzu6_EXT3,-59,4,4
25.07.2020 12:30:38,17843438,apzuzu6_EXT,-70,3,4
25.07.2020 12:30:38,17843438,apzuzu6,-79,3,4
25.07.2020 12:30:38,17843438,UPC578B7A3,-87,4,1
25.07.2020 12:30:38,17843438,UPC Wi-Free,-88,5,11
25.07.2020 12:30:38,17843438,UPCC81FA2A,-88,4,1
25.07.2020 12:30:38,17843438,UPCF2C6A3A,-88,4,11
25.07.2020 12:30:38,17843438,RCProductions-EXT pour Yasmine,-89,4,13
25.07.2020 12:30:38,17843438,UPC2203812,-89,4,1
25.07.2020 12:30:38,17843438,UPC Wi-Free,-90,5,1
25.07.2020 12:30:38,17843438,RCProductions-EXT,-91,4,13
25.07.2020 12:30:38,17843438,RCProductions-EXT pour Ariane,-92,4,13
25.07.2020 12:30:38,17843438,UPC Wi-Free,-93,5,11
25.07.2020 12:30:38,17843438,UPC17E648D,-93,4,11
25.07.2020 12:30:46,17843446,apzuzu6_EXT2,-38,3,4
25.07.2020 12:30:46,17843446,apzuzu6_EXT3,-59,4,4
25.07.2020 12:30:46,17843446,apzuzu6_EXT,-67,3,4
25.07.2020 12:30:46,17843446,apzuzu6,-80,3,4
25.07.2020 12:30:46,17843446,UPC Wi-Free,-88,5,11
25.07.2020 12:30:46,17843446,UPC72E5C4E_EXT,-88,4,6
25.07.2020 12:30:46,17843446,UPC578B7A3,-90,4,1
25.07.2020 12:30:46,17843446,UPCC81FA2A,-90,4,1
25.07.2020 12:30:46,17843446,UPCF2C6A3A,-90,4,11
25.07.2020 12:30:46,17843446,RCProductions-EXT,-91,4,13
25.07.2020 12:30:46,17843446,RCProductions-EXT pour Yasmine,-91,4,13
25.07.2020 12:30:46,17843446,UPC Wi-Free,-91,5,11
25.07.2020 12:30:46,17843446,UPC Wi-Free,-91,5,1
25.07.2020 12:30:46,17843446,RCProductions-EXT pour Ariane,-92,4,13
25.07.2020 12:30:46,17843446,UPC17E648D,-92,4,11
25.07.2020 12:30:54,17843454,apzuzu6_EXT2,-37,3,4
25.07.2020 12:30:54,17843454,apzuzu6_EXT3,-58,4,4
25.07.2020 12:30:54,17843454,apzuzu6_EXT,-69,3,4
25.07.2020 12:30:54,17843454,apzuzu6,-71,3,4
25.07.2020 12:30:54,17843454,UPC578B7A3,-84,4,1
25.07.2020 12:30:54,17843454,UPC72E5C4E_EXT,-87,4,6
25.07.2020 12:30:54,17843454,UPCC81FA2A,-87,4,1
25.07.2020 12:30:54,17843454,UPC Wi-Free,-88,5,11
25.07.2020 12:30:54,17843454,RCProductions-EXT,-89,4,13
25.07.2020 12:30:54,17843454,RCProductions-EXT pour Yasmine,-89,4,13
25.07.2020 12:30:54,17843454,dym-55538,-90,3,6
25.07.2020 12:30:54,17843454,UPC Wi-Free,-90,5,11
25.07.2020 12:30:54,17843454,RCProductions-EXT pour Ariane,-91,4,13
25.07.2020 12:30:54,17843454,UPCF2C6A3A,-91,4,11
25.07.2020 12:30:54,17843454,UPC17E648D,-92,4,11
25.07.2020 12:31:02,17843462,apzuzu6_EXT2,-40,3,4
25.07.2020 12:31:02,17843462,apzuzu6_EXT3,-60,4,4
25.07.2020 12:31:02,17843462,apzuzu6_EXT,-72,3,4
25.07.2020 12:31:02,17843462,apzuzu6,-81,3,4
25.07.2020 12:31:02,17843462,UPC Wi-Free,-87,5,11
25.07.2020 12:31:02,17843462,UPCC81FA2A,-87,4,1
25.07.2020 12:31:02,17843462,RCProductions-EXT,-89,4,13
25.07.2020 12:31:02,17843462,RCProductions-EXT pour Ariane,-89,4,13
25.07.2020 12:31:02,17843462,RCProductions-EXT pour Yasmine,-89,4,13
25.07.2020 12:31:02,17843462,mhj-86336,-90,3,1
25.07.2020 12:31:02,17843462,UPC Wi-Free,-91,5,11
25.07.2020 12:31:02,17843462,UPC Wi-Free,-91,5,1
25.07.2020 12:31:02,17843462,UPC17E648D,-93,4,11
25.07.2020 12:31:10,17843470,apzuzu6_EXT2,-38,3,4
25.07.2020 12:31:10,17843470,apzuzu6_EXT3,-59,4,4
25.07.2020 12:31:10,17843470,apzuzu6_EXT,-71,3,4
25.07.2020 12:31:10,17843470,apzuzu6,-75,3,4
25.07.2020 12:31:10,17843470,UPC Wi-Free,-85,5,1
25.07.2020 12:31:10,17843470,UPCC81FA2A,-87,4,1
25.07.2020 12:31:10,17843470,UPC72E5C4E_EXT,-89,4,6
25.07.2020 12:31:10,17843470,UPC578B7A3,-90,4,1
25.07.2020 12:31:10,17843470,RCProductions-EXT,-91,4,13
25.07.2020 12:31:10,17843470,RCProductions-EXT pour Ariane,-91,4,13
25.07.2020 12:31:10,17843470,UPC Wi-Free,-91,5,11
25.07.2020 12:31:10,17843470,RCProductions-EXT pour Yasmine,-92,4,13
25.07.2020 12:31:10,17843470,UPC Wi-Free,-92,5,11
25.07.2020 12:31:10,17843470,UPCF2C6A3A,-93,4,11
25.07.2020 12:31:10,17843470,UPC17E648D,-94,4,11
25.07.2020 12:31:18,17843478,apzuzu6_EXT2,-39,3,4
25.07.2020 12:31:18,17843478,apzuzu6_EXT3,-60,4,4
25.07.2020 12:31:18,17843478,apzuzu6_EXT,-68,3,4
25.07.2020 12:31:18,17843478,apzuzu6,-76,3,4
25.07.2020 12:31:18,17843478,UPCF2C6A3A,-86,4,11
25.07.2020 12:31:18,17843478,UPC Wi-Free,-87,5,11
25.07.2020 12:31:18,17843478,UPC578B7A3,-89,4,1
25.07.2020 12:31:18,17843478,UPC Wi-Free,-90,5,11
25.07.2020 12:31:18,17843478,UPC Wi-Free,-91,5,6
25.07.2020 12:31:18,17843478,UPC17E648D,-91,4,11
25.07.2020 12:31:18,17843478,UPCC81FA2A,-91,4,1
25.07.2020 12:31:18,17843478,RCProductions-EXT,-95,4,13
25.07.2020 12:31:26,17843486,apzuzu6_EXT2,-37,3,4
25.07.2020 12:31:26,17843486,apzuzu6_EXT3,-56,4,4
25.07.2020 12:31:26,17843486,apzuzu6_EXT,-68,3,4
25.07.2020 12:31:26,17843486,apzuzu6,-76,3,4
25.07.2020 12:31:26,17843486,UPC Wi-Free,-85,5,1
25.07.2020 12:31:26,17843486,UPCC81FA2A,-86,4,1
25.07.2020 12:31:26,17843486,UPC Wi-Free,-87,5,11
25.07.2020 12:31:26,17843486,UPC578B7A3,-87,4,1
25.07.2020 12:31:26,17843486,UPCF2C6A3A,-88,4,11
25.07.2020 12:31:26,17843486,RCProductions-EXT,-90,4,13
25.07.2020 12:31:26,17843486,RCProductions-EXT pour Ariane,-92,4,13
25.07.2020 12:31:26,17843486,RCProductions-EXT pour Yasmine,-92,4,13
25.07.2020 12:31:26,17843486,UPC Wi-Free,-94,5,6
25.07.2020 12:31:26,17843486,UPC Wi-Free,-95,5,11
25.07.2020 12:31:34,17843494,apzuzu6_EXT2,-38,3,4
25.07.2020 12:31:34,17843494,apzuzu6_EXT3,-56,4,4
25.07.2020 12:31:34,17843494,apzuzu6_EXT,-69,3,4
25.07.2020 12:31:34,17843494,apzuzu6,-71,3,4
25.07.2020 12:31:34,17843494,UPCF2C6A3A,-85,4,11
25.07.2020 12:31:34,17843494,UPC Wi-Free,-86,5,11
25.07.2020 12:31:34,17843494,UPC578B7A3,-87,4,1
25.07.2020 12:31:34,17843494,UPC Wi-Free,-89,5,1
25.07.2020 12:31:34,17843494,mhj-86336,-90,3,1
25.07.2020 12:31:34,17843494,UPCC81FA2A,-90,4,1
25.07.2020 12:31:34,17843494,RCProductions-EXT pour Ariane,-92,4,13
25.07.2020 12:31:34,17843494,UPC Wi-Free,-93,5,11
25.07.2020 12:31:42,17843502,apzuzu6_EXT2,-40,3,4
25.07.2020 12:31:42,17843502,apzuzu6_EXT3,-61,4,4
25.07.2020 12:31:42,17843502,apzuzu6_EXT,-72,3,4
25.07.2020 12:31:42,17843502,apzuzu6,-75,3,4
25.07.2020 12:31:42,17843502,RCProductions-EXT,-88,4,13
25.07.2020 12:31:42,17843502,UPC578B7A3,-88,4,1
25.07.2020 12:31:42,17843502,RCProductions-EXT pour Yasmine,-89,4,13
25.07.2020 12:31:42,17843502,UPCF2C6A3A,-89,4,11
25.07.2020 12:31:42,17843502,RCProductions-EXT pour Ariane,-90,4,13
25.07.2020 12:31:42,17843502,UPC Wi-Free,-91,5,11
25.07.2020 12:31:42,17843502,UPC Wi-Free,-92,5,11
25.07.2020 12:31:42,17843502,UPCC81FA2A,-92,4,1
25.07.2020 12:31:42,17843502,UPC Wi-Free,-93,5,1
25.07.2020 12:31:42,17843502,UPC Wi-Free,-94,5,1
25.07.2020 12:31:50,17843510,apzuzu6_EXT2,-49,3,4
25.07.2020 12:31:50,17843510,apzuzu6_EXT3,-58,4,4
25.07.2020 12:31:50,17843510,apzuzu6_EXT,-70,3,4
25.07.2020 12:31:50,17843510,apzuzu6,-77,3,4
25.07.2020 12:31:50,17843510,UPC Wi-Free,-85,5,11
25.07.2020 12:31:50,17843510,UPCF2C6A3A,-85,4,11
25.07.2020 12:31:50,17843510,UPC578B7A3,-86,4,1
25.07.2020 12:31:50,17843510,RCProductions-EXT pour Ariane,-90,4,13
25.07.2020 12:31:50,17843510,RCProductions-EXT pour Yasmine,-90,4,13
25.07.2020 12:31:50,17843510,UPC72E5C4E_EXT,-90,4,6
25.07.2020 12:31:50,17843510,UPCC81FA2A,-90,4,1
25.07.2020 12:31:50,17843510,RCProductions-EXT,-91,4,13
25.07.2020 12:31:50,17843510,UPC Wi-Free,-93,5,11
25.07.2020 12:31:50,17843510,UPC17E648D,-93,4,11
25.07.2020 12:31:58,17843518,apzuzu6_EXT2,-40,3,4
25.07.2020 12:31:58,17843518,apzuzu6_EXT3,-59,4,4
25.07.2020 12:31:58,17843518,apzuzu6_EXT,-69,3,4
25.07.2020 12:31:58,17843518,apzuzu6,-76,3,4
25.07.2020 12:31:58,17843518,UPCF2C6A3A,-86,4,11
25.07.2020 12:31:58,17843518,UPC578B7A3,-87,4,1
25.07.2020 12:31:58,17843518,UPCC81FA2A,-88,4,1
25.07.2020 12:31:58,17843518,UPC Wi-Free,-89,5,11
25.07.2020 12:31:58,17843518,UPC Wi-Free,-94,5,11
25.07.2020 12:32:06,17843526,apzuzu6_EXT2,-41,3,4
25.07.2020 12:32:06,17843526,apzuzu6_EXT3,-57,4,4
25.07.2020 12:32:06,17843526,apzuzu6_EXT,-71,3,4
25.07.2020 12:32:06,17843526,apzuzu6,-76,3,4
25.07.2020 12:32:06,17843526,UPC Wi-Free,-86,5,11
25.07.2020 12:32:06,17843526,UPC Wi-Free,-88,5,1
25.07.2020 12:32:06,17843526,UPCC81FA2A,-88,4,1
25.07.2020 12:32:06,17843526,UPCF2C6A3A,-88,4,11
25.07.2020 12:32:06,17843526,RCProductions-EXT pour Ariane,-89,4,13
25.07.2020 12:32:06,17843526,RCProductions-EXT pour Yasmine,-89,4,13
25.07.2020 12:32:06,17843526,UPC17E648D,-90,4,11
25.07.2020 12:32:06,17843526,UPC578B7A3,-91,4,1
25.07.2020 12:32:06,17843526,RCProductions-EXT,-92,4,13
25.07.2020 12:32:06,17843526,UPC Wi-Free,-93,5,11
25.07.2020 12:32:14,17843534,apzuzu6_EXT2,-41,3,4
25.07.2020 12:32:14,17843534,apzuzu6_EXT3,-56,4,4
25.07.2020 12:32:14,17843534,apzuzu6,-71,3,4
25.07.2020 12:32:14,17843534,apzuzu6_EXT,-71,3,4
25.07.2020 12:32:14,17843534,UPC Wi-Free,-87,5,11
25.07.2020 12:32:14,17843534,UPC578B7A3,-89,4,1
25.07.2020 12:32:14,17843534,UPCC81FA2A,-89,4,1
25.07.2020 12:32:14,17843534,UPCF2C6A3A,-89,4,11
25.07.2020 12:32:14,17843534,UPC Wi-Free,-91,5,1
25.07.2020 12:32:14,17843534,UPC72E5C4E_EXT,-91,4,6
25.07.2020 12:32:14,17843534,RCProductions-EXT pour Ariane,-93,4,13
25.07.2020 12:32:14,17843534,UPC17E648D,-93,4,11
25.07.2020 12:32:14,17843534,UPC Wi-Free,-94,5,11
25.07.2020 12:32:22,17843542,apzuzu6_EXT2,-39,3,4
